H2CO + hv => HCO + H
wavelength (nm)   quantum yield
1.1770e+02        0.0000e+00     
1.1810e+02        0.0000e+00     
1.1850e+02        0.0000e+00     
1.1890e+02        0.0000e+00     
1.1920e+02        0.0000e+00     
1.2050e+02        0.0000e+00     
1.2100e+02        0.0000e+00     
1.2150e+02        0.0000e+00     
1.2220e+02        0.0000e+00     
1.2260e+02        0.0000e+00     
1.2340e+02        0.0000e+00     
1.2370e+02        0.0000e+00     
1.2400e+02        0.0000e+00     
1.2560e+02        0.0000e+00     
1.2600e+02        0.0000e+00     
1.2660e+02        0.0000e+00     
1.2830e+02        0.0000e+00     
1.2880e+02        0.0000e+00     
1.2910e+02        0.0000e+00     
1.2930e+02        0.0000e+00     
1.2980e+02        0.0000e+00     
1.3020e+02        0.0000e+00     
1.3060e+02        0.0000e+00     
1.3210e+02        0.0000e+00     
1.3300e+02        0.0000e+00     
1.3390e+02        0.0000e+00     
1.3470e+02        0.0000e+00     
1.3500e+02        0.0000e+00     
1.3580e+02        0.0000e+00     
1.3700e+02        0.0000e+00     
1.3740e+02        0.0000e+00     
1.3770e+02        0.0000e+00     
1.3880e+02        0.0000e+00     
1.3940e+02        0.0000e+00     
1.3980e+02        0.0000e+00     
1.4000e+02        0.0000e+00     
1.4100e+02        0.0000e+00     
1.4500e+02        0.0000e+00     
1.4750e+02        0.0000e+00     
1.4900e+02        0.0000e+00     
1.5010e+02        0.0000e+00     
1.5060e+02        0.0000e+00     
1.5150e+02        0.0000e+00     
1.5200e+02        0.0000e+00     
1.5240e+02        0.0000e+00     
1.5280e+02        0.0000e+00     
1.5330e+02        0.0000e+00     
1.5500e+02        0.0000e+00     
1.5570e+02        0.0000e+00     
1.5600e+02        0.0000e+00     
1.5700e+02        0.0000e+00     
1.6600e+02        0.0000e+00     
1.6800e+02        0.0000e+00     
1.7000e+02        0.0000e+00     
1.7100e+02        0.0000e+00     
1.7240e+02        0.0000e+00     
1.7320e+02        0.0000e+00     
1.7400e+02        0.0000e+00     
1.7450e+02        0.0000e+00     
1.7500e+02        0.0000e+00     
1.7580e+02        0.0000e+00     
1.7600e+02        0.0000e+00     
1.8000e+02        0.0000e+00     
1.8500e+02        0.0000e+00     
2.0000e+02        1.4077e-01     
2.1000e+02        2.8250e-01     
2.2000e+02        4.2400e-01     
2.3000e+02        5.6389e-01     
2.4000e+02        7.0667e-01     
2.5000e+02        8.4792e-01     
2.5600e+02        8.7875e-01     
2.5850e+02        8.5614e-01     
2.6000e+02        8.4000e-01     
2.6120e+02        8.3000e-01     
2.6180e+02        8.2400e-01     
2.6250e+02        8.2000e-01     
2.6347e+02        8.0909e-01     
2.6400e+02        8.0500e-01     
2.6450e+02        8.0000e-01     
2.6650e+02        7.8000e-01     
2.6725e+02        7.7143e-01     
2.6750e+02        7.7250e-01     
2.6825e+02        7.6538e-01     
2.6900e+02        7.5846e-01     
2.7000e+02        7.4923e-01     
2.7100e+02        7.4000e-01     
2.7136e+02        7.3810e-01     
2.7160e+02        7.3500e-01     
2.7300e+02        7.2000e-01     
2.7450e+02        7.0800e-01     
2.7500e+02        7.0154e-01     
2.7500e+02        6.9846e-01     
2.7550e+02        6.9500e-01     
2.7626e+02        6.9286e-01     
2.7665e+02        6.8571e-01     
2.7800e+02        6.7538e-01     
2.7976e+02        6.5862e-01     
2.8070e+02        6.5091e-01     
2.8100e+02        6.4706e-01     
2.8250e+02        6.3400e-01     
2.8300e+02        6.2800e-01     
2.8350e+02        6.2400e-01     
2.8470e+02        6.1250e-01     
2.8500e+02        6.0857e-01     
2.8700e+02        5.9200e-01     
2.8750e+02        5.8800e-01     
2.8859e+02        5.7609e-01     
2.9000e+02        5.6462e-01     
2.9100e+02        5.5500e-01     
2.9200e+02        5.4533e-01     
2.9250e+02        5.4000e-01     
2.9381e+02        5.2857e-01     
2.9480e+02        5.2000e-01     
2.9500e+02        5.1667e-01     
2.9550e+02        5.1200e-01     
2.9700e+02        5.0000e-01     
2.9857e+02        4.8750e-01     
2.9950e+02        4.8080e-01     
3.0070e+02        4.7400e-01     
3.0120e+02        4.7200e-01     
3.0200e+02        4.6960e-01     
3.0280e+02        4.6800e-01     
3.0418e+02        4.6377e-01     
3.0500e+02        4.5833e-01     
3.0549e+02        4.5873e-01     
3.0600e+02        4.5778e-01     
3.0740e+02        4.5286e-01     
3.0770e+02        4.5143e-01     
3.0800e+02        4.5200e-01     
3.0910e+02        4.4762e-01     
3.0950e+02        4.4800e-01     
3.1050e+02        4.4300e-01     
3.1120e+02        4.4000e-01     
3.1180e+02        4.3800e-01     
3.1230e+02        4.3600e-01     
3.1300e+02        4.3385e-01     
3.1443e+02        4.3026e-01     
3.1500e+02        4.2703e-01     
3.1600e+02        4.2400e-01     
3.1712e+02        4.1972e-01     
3.1730e+02        4.1867e-01     
3.1950e+02        4.0800e-01     
3.1980e+02        4.0900e-01     
3.2030e+02        4.0667e-01     
3.2150e+02        4.0160e-01     
3.2250e+02        3.9700e-01     
3.2280e+02        3.9600e-01     
3.2410e+02        3.9000e-01     
3.2480e+02        3.8667e-01     
3.2618e+02        3.8028e-01     
3.2700e+02        3.6840e-01     
3.2760e+02        3.5667e-01     
3.2820e+02        3.4300e-01     
3.2958e+02        3.1296e-01     
3.3000e+02        3.0000e-01     
3.3100e+02        2.6800e-01     
3.3200e+02        2.3700e-01     
3.3400e+02        1.5000e-01     
3.3450e+02        0.0000e+00     
3.3500e+02        0.0000e+00     
3.3600e+02        0.0000e+00     
3.3700e+02        0.0000e+00     
3.3750e+02        0.0000e+00     
3.3903e+02        0.0000e+00     
3.4000e+02        0.0000e+00     
3.4200e+02        0.0000e+00     
3.4319e+02        0.0000e+00     
3.4500e+02        0.0000e+00     
3.4600e+02        0.0000e+00     
3.5170e+02        0.0000e+00     
3.5317e+02        0.0000e+00     
3.5530e+02        0.0000e+00     
3.5600e+02        0.0000e+00     
3.6000e+02        0.0000e+00     
3.7000e+02        0.0000e+00     
