N2 + hv => N + N
wavelength (nm)   quantum yield
8.4090e+01        1.0000e+00     
8.4150e+01        1.0000e+00     
8.4200e+01        1.0000e+00     
8.4220e+01        1.0000e+00     
8.4290e+01        1.0000e+00     
8.4350e+01        1.0000e+00     
8.4410e+01        1.0000e+00     
8.4420e+01        1.0000e+00     
8.4620e+01        1.0000e+00     
8.4690e+01        1.0000e+00     
8.4700e+01        1.0000e+00     
8.4820e+01        1.0000e+00     
8.4970e+01        1.0000e+00     
8.5000e+01        1.0000e+00     
8.5010e+01        1.0000e+00     
8.5250e+01        1.0000e+00     
8.5280e+01        1.0000e+00     
8.5350e+01        1.0000e+00     
8.5370e+01        1.0000e+00     
8.5500e+01        1.0000e+00     
8.5620e+01        1.0000e+00     
8.5630e+01        1.0000e+00     
8.5670e+01        1.0000e+00     
8.5710e+01        1.0000e+00     
8.5720e+01        1.0000e+00     
8.5900e+01        1.0000e+00     
8.5970e+01        1.0000e+00     
8.5980e+01        1.0000e+00     
8.6000e+01        1.0000e+00     
8.6080e+01        1.0000e+00     
8.6130e+01        1.0000e+00     
8.6200e+01        1.0000e+00     
8.6250e+01        1.0000e+00     
8.6330e+01        1.0000e+00     
8.6350e+01        1.0000e+00     
8.6420e+01        1.0000e+00     
8.6500e+01        1.0000e+00     
8.6540e+01        1.0000e+00     
8.6610e+01        1.0000e+00     
8.6650e+01        1.0000e+00     
8.6680e+01        1.0000e+00     
8.6700e+01        1.0000e+00     
8.6810e+01        1.0000e+00     
8.7000e+01        1.0000e+00     
8.7090e+01        1.0000e+00     
8.7150e+01        1.0000e+00     
8.7170e+01        1.0000e+00     
8.7320e+01        1.0000e+00     
8.7420e+01        1.0000e+00     
8.7500e+01        1.0000e+00     
8.7550e+01        1.0000e+00     
8.7620e+01        1.0000e+00     
8.7650e+01        1.0000e+00     
8.7740e+01        1.0000e+00     
8.7830e+01        1.0000e+00     
8.7900e+01        1.0000e+00     
8.7920e+01        1.0000e+00     
8.7960e+01        1.0000e+00     
8.8020e+01        1.0000e+00     
8.8100e+01        1.0000e+00     
8.8110e+01        1.0000e+00     
8.8200e+01        1.0000e+00     
8.8260e+01        1.0000e+00     
8.8270e+01        1.0000e+00     
8.8390e+01        1.0000e+00     
8.8500e+01        1.0000e+00     
8.8580e+01        1.0000e+00     
8.8600e+01        1.0000e+00     
8.8630e+01        1.0000e+00     
8.8640e+01        1.0000e+00     
8.8690e+01        1.0000e+00     
8.8700e+01        1.0000e+00     
8.8830e+01        1.0000e+00     
8.8890e+01        1.0000e+00     
8.8920e+01        1.0000e+00     
8.9050e+01        1.0000e+00     
8.9110e+01        1.0000e+00     
8.9220e+01        1.0000e+00     
8.9300e+01        1.0000e+00     
8.9320e+01        1.0000e+00     
8.9400e+01        1.0000e+00     
8.9550e+01        1.0000e+00     
8.9620e+01        1.0000e+00     
8.9720e+01        1.0000e+00     
8.9830e+01        1.0000e+00     
8.9900e+01        1.0000e+00     
8.9930e+01        1.0000e+00     
8.9980e+01        1.0000e+00     
9.0050e+01        1.0000e+00     
9.0080e+01        1.0000e+00     
9.0120e+01        1.0000e+00     
9.0130e+01        1.0000e+00     
9.0230e+01        1.0000e+00     
9.0250e+01        1.0000e+00     
9.0300e+01        1.0000e+00     
9.0360e+01        1.0000e+00     
9.0400e+01        1.0000e+00     
9.0470e+01        1.0000e+00     
9.0500e+01        1.0000e+00     
9.0700e+01        1.0000e+00     
9.0760e+01        1.0000e+00     
9.0800e+01        1.0000e+00     
9.0970e+01        1.0000e+00     
9.1000e+01        1.0000e+00     
9.1060e+01        1.0000e+00     
9.1080e+01        1.0000e+00     
9.1180e+01        1.0000e+00     
9.1200e+01        1.0000e+00     
9.1260e+01        1.0000e+00     
9.1270e+01        1.0000e+00     
9.1600e+01        1.0000e+00     
9.1640e+01        1.0000e+00     
9.1770e+01        1.0000e+00     
9.1920e+01        1.0000e+00     
9.1930e+01        1.0000e+00     
9.2000e+01        1.0000e+00     
9.2130e+01        1.0000e+00     
9.2200e+01        1.0000e+00     
9.2280e+01        1.0000e+00     
9.2300e+01        1.0000e+00     
9.2500e+01        1.0000e+00     
9.2610e+01        1.0000e+00     
9.2700e+01        1.0000e+00     
9.2770e+01        1.0000e+00     
9.2820e+01        1.0000e+00     
9.2870e+01        1.0000e+00     
9.2900e+01        1.0000e+00     
9.3150e+01        1.0000e+00     
9.3190e+01        1.0000e+00     
9.3250e+01        1.0000e+00     
9.3430e+01        1.0000e+00     
9.3450e+01        1.0000e+00     
9.3500e+01        1.0000e+00     
9.3530e+01        1.0000e+00     
9.3700e+01        1.0000e+00     
9.3790e+01        1.0000e+00     
9.3850e+01        1.0000e+00     
9.3880e+01        1.0000e+00     
9.3990e+01        1.0000e+00     
9.4050e+01        1.0000e+00     
9.4250e+01        1.0000e+00     
9.4550e+01        1.0000e+00     
9.4620e+01        1.0000e+00     
9.4670e+01        1.0000e+00     
9.4750e+01        1.0000e+00     
9.4800e+01        1.0000e+00     
9.4920e+01        1.0000e+00     
9.5000e+01        1.0000e+00     
9.5020e+01        1.0000e+00     
9.5120e+01        1.0000e+00     
9.5200e+01        1.0000e+00     
9.5300e+01        1.0000e+00     
9.5400e+01        1.0000e+00     
9.5450e+01        1.0000e+00     
9.5510e+01        1.0000e+00     
9.5550e+01        1.0000e+00     
9.5700e+01        1.0000e+00     
9.5800e+01        1.0000e+00     
9.5820e+01        1.0000e+00     
9.5880e+01        1.0000e+00     
9.5930e+01        1.0000e+00     
9.6000e+01        1.0000e+00     
9.6030e+01        1.0000e+00     
9.6350e+01        1.0000e+00     
9.6500e+01        1.0000e+00     
9.6550e+01        1.0000e+00     
9.6580e+01        1.0000e+00     
9.7000e+01        1.0000e+00     
9.7250e+01        1.0000e+00     
9.7600e+01        1.0000e+00     
9.7700e+01        1.0000e+00     
9.7800e+01        1.0000e+00     
9.7910e+01        1.0000e+00     
9.8570e+01        1.0000e+00     
9.8750e+01        1.0000e+00     
9.8980e+01        1.0000e+00     
9.9150e+01        1.0000e+00     
9.9190e+01        1.0000e+00     
9.9700e+01        1.0000e+00     
1.0000e+02        1.0000e+00     
1.0080e+02        1.0000e+00     
1.0257e+02        1.0000e+00     
1.0319e+02        1.0000e+00     
1.0376e+02        1.0000e+00     
