alt           press         den           temp          eddy          H2Oaer        CO2aer        S8aer         H2SO4aer      NH3aer        N2Oaer        C2H2aer       C2H4aer       C2H6aer       CH3CNaer      HCCCNaer      HCNaer        CH4aer        HCaer1        HCaer2        HCaer3        He            H             H2            H2O           OH            O             O2            CO            CO2           HCO           H2CO          C             CH            CH2           CH3           CH4           S             S2            S3            S4            S8            H2S           HS            SO            SO2           CS            CS2           OCS           CN            HCN           N             N2            NH            NH2           NH3           C2            C2H           C2H2          C2H4          NO            HNO           HO2           HNCO          N2O           H2O2          O3            NO2           NO3           SO3           HNO2          HNO3          H2SO4         HCl           Cl            Cl2           HOCl          N2H4          ClO           C2H6          CH3OH         CH2CO         CH3CHO        C3H4          C3H6          C4H2          C4H4          OClO          HCS           C2H3          C2H5          NCO           1CH2          HCCO          NNH           HSO           CH3O          H2COH         H2CN          N2H2          C4H           HCNOH         C2H2OH        CH3CO         CH2CHO        C2H3OH        C2H4OH        CH3O2         HSO3          N2H3          NH2CO         HS4           C4H3          CH2N2         CH2CN         CH3CN         HCCCN         O1D           N2D           H2Oaer_r      CO2aer_r      S8aer_r       H2SO4aer_r    NH3aer_r      N2Oaer_r      C2H2aer_r     C2H4aer_r     C2H6aer_r     CH3CNaer_r    HCCCNaer_r    HCNaer_r      CH4aer_r      HCaer1_r      HCaer2_r      HCaer3_r      
2.45000E+001  2.89426E-002  9.48581E+017  2.20994E+002  7.73991E+003  1.00000E-040  2.73882E-026  1.00000E-040  6.04828E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.10275E-026  1.00000E-040  1.00735E-040  3.92754E-019  5.17885E-007  4.74709E-005  3.60163E-012  4.47777E-012  2.12004E-001  9.74432E-009  3.64456E-004  2.39001E-021  4.33949E-011  1.00000E-040  1.00000E-040  2.21069E-029  8.42064E-018  1.27800E-006  4.98667E-024  1.00000E-040  1.00000E-040  1.00000E-040  2.13979E-035  8.87301E-019  3.31992E-020  2.01406E-017  1.08755E-012  1.00000E-040  1.00000E-040  1.81190E-010  2.20616E-040  1.07303E-015  3.33909E-025  7.87579E-001  2.38267E-027  2.85542E-028  1.00661E-023  1.00000E-040  1.00000E-040  1.00000E-040  3.68230E-023  5.30296E-010  5.64849E-016  4.18621E-011  1.71577E-020  2.01160E-007  8.26185E-010  3.75991E-006  1.41843E-009  1.25818E-012  3.20438E-018  1.25044E-010  1.54102E-008  2.13697E-012  1.65354E-015  5.16872E-020  6.65641E-027  8.73438E-017  1.00000E-040  8.33047E-010  3.44102E-020  1.12248E-015  3.30273E-023  5.18718E-023  5.98542E-040  1.28256E-040  1.00000E-040  1.00000E-040  1.53595E-014  1.00000E-040  7.39930E-037  8.48060E-024  1.81511E-026  2.76161E-031  1.00000E-040  7.83804E-034  4.15851E-016  4.03189E-017  3.10432E-013  4.58102E-031  1.00000E-040  1.00000E-040  3.74111E-020  1.00000E-040  9.11411E-024  1.00000E-040  1.18425E-021  1.45571E-024  8.20146E-013  3.99842E-023  1.00000E-040  3.86635E-022  1.00000E-040  1.00000E-040  1.17425E-022  1.00000E-040  1.52220E-029  1.00000E-040  3.41234E-018  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
2.55000E+001  2.48356E-002  8.10338E+017  2.21986E+002  8.74643E+003  1.00000E-040  6.97946E-026  1.00000E-040  5.52062E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.12428E-026  1.00000E-040  1.00757E-040  6.17797E-019  5.02148E-007  4.76557E-005  4.81757E-012  7.29910E-012  2.12000E-001  9.58020E-009  3.64523E-004  3.25274E-021  4.61502E-011  1.00000E-040  1.00000E-040  4.63693E-029  1.30318E-017  1.18961E-006  9.14967E-024  8.35635E-026  2.23265E-030  2.54558E-029  2.13820E-035  7.91720E-019  3.31557E-020  3.13945E-017  1.44482E-012  1.00000E-040  1.00000E-040  1.47859E-010  3.80130E-040  1.21497E-015  9.81420E-025  7.87582E-001  3.17578E-027  2.40648E-028  6.02782E-024  1.00000E-040  1.00000E-040  1.00000E-040  5.14688E-023  6.76782E-010  5.72319E-016  5.07586E-011  1.94465E-020  1.87888E-007  9.39652E-010  4.33001E-006  1.81628E-009  1.49865E-012  6.73859E-018  1.35575E-010  1.65880E-008  2.95375E-012  7.19347E-016  4.73473E-020  5.78292E-027  9.79920E-017  1.00000E-040  8.32972E-010  5.58373E-020  1.73451E-015  4.93701E-023  8.74601E-023  6.21934E-040  1.99053E-040  1.00000E-040  1.00000E-040  1.80515E-014  2.22782E-040  2.14943E-035  1.17442E-023  3.19426E-026  5.89397E-031  3.22431E-031  1.15611E-033  4.25924E-016  5.13895E-017  2.89627E-013  1.21884E-030  1.00000E-040  1.00000E-040  4.24389E-020  1.00000E-040  1.22002E-023  1.00000E-040  1.18418E-021  1.67512E-024  8.30741E-013  6.32760E-023  1.00000E-040  4.34234E-022  2.77088E-036  1.00000E-040  1.82692E-022  1.00000E-040  1.79369E-029  1.00000E-040  5.31887E-018  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
2.65000E+001  2.13270E-002  6.92763E+017  2.22978E+002  9.76505E+003  1.00000E-040  1.77265E-025  1.00000E-040  4.88339E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.14452E-026  1.00000E-040  1.00780E-040  9.85708E-019  4.84790E-007  4.78373E-005  6.53667E-012  1.17636E-011  2.11996E-001  9.39146E-009  3.64586E-004  4.48620E-021  4.91551E-011  1.00000E-040  1.00000E-040  9.94057E-029  2.03231E-017  1.10356E-006  1.59812E-023  1.00000E-040  1.00000E-040  1.00000E-040  2.13654E-035  6.90641E-019  3.34898E-020  4.92922E-017  1.83436E-012  1.00000E-040  1.00000E-040  1.16875E-010  6.58569E-040  1.36511E-015  2.71348E-024  7.87585E-001  4.25054E-027  1.92949E-028  3.45352E-024  1.00000E-040  2.87703E-037  1.00000E-040  7.31819E-023  8.78575E-010  5.99235E-016  6.05816E-011  2.21213E-020  1.74491E-007  1.02362E-009  4.91689E-006  2.33117E-009  1.74504E-012  1.36319E-017  1.49486E-010  1.75350E-008  4.10711E-012  3.84813E-016  4.40194E-020  5.16763E-027  1.10509E-016  1.00000E-040  8.32894E-010  9.02049E-020  2.69730E-015  7.60373E-023  1.47514E-022  6.53349E-040  2.92440E-040  1.00000E-040  1.00000E-040  2.10103E-014  6.13810E-040  8.53438E-037  1.65167E-023  5.45640E-026  1.28547E-030  1.00000E-040  1.72603E-033  4.32575E-016  6.60716E-017  2.68815E-013  3.23727E-030  1.00000E-040  1.00000E-040  4.85574E-020  1.00000E-040  1.69563E-023  1.00000E-040  1.18410E-021  1.99099E-024  8.33071E-013  9.65008E-023  1.00000E-040  4.83813E-022  1.00000E-040  1.00000E-040  2.90869E-022  1.00000E-040  2.12408E-029  1.00000E-040  8.27769E-018  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
2.75000E+001  1.83274E-002  5.92690E+017  2.23970E+002  1.09262E+004  1.00000E-040  4.48753E-025  1.00000E-040  4.14396E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.16366E-026  1.00000E-040  1.00804E-040  1.59617E-018  4.65880E-007  4.80160E-005  8.99694E-012  1.87135E-011  2.11992E-001  9.16498E-009  3.64647E-004  6.25838E-021  5.22803E-011  1.00000E-040  1.00000E-040  2.17485E-028  3.18898E-017  1.01966E-006  2.64914E-023  2.21662E-025  1.14482E-029  1.30423E-028  2.13481E-035  5.88827E-019  3.42949E-020  7.68092E-017  2.20222E-012  2.23367E-040  1.00000E-040  8.89117E-011  1.14916E-039  1.52453E-015  7.08580E-024  7.87588E-001  5.72414E-027  1.48998E-028  1.94266E-024  1.00000E-040  1.00000E-040  1.00000E-040  1.06383E-022  1.16034E-009  6.49279E-016  7.09761E-011  2.53034E-020  1.61045E-007  1.06094E-009  5.49005E-006  2.99025E-009  1.97824E-012  2.62608E-017  1.67669E-010  1.81900E-008  5.72713E-012  2.30456E-016  4.16441E-020  4.68175E-027  1.25053E-016  1.00000E-040  8.32812E-010  1.45231E-019  4.21491E-015  1.19834E-022  2.48783E-022  6.95819E-040  4.69592E-040  1.00000E-040  1.00000E-040  2.41770E-014  1.61465E-039  5.50342E-036  2.36860E-023  9.18472E-026  2.86081E-030  1.00000E-040  2.60296E-033  4.35222E-016  8.55613E-017  2.48515E-013  8.38590E-030  1.00000E-040  1.00000E-040  5.61264E-020  1.00000E-040  2.44056E-023  1.00000E-040  1.18402E-021  2.46367E-024  8.26289E-013  1.40398E-022  1.00000E-040  5.35672E-022  1.57736E-035  1.00000E-040  4.73202E-022  1.00000E-040  2.52895E-029  1.00000E-040  1.28340E-017  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
2.85000E+001  1.57610E-002  5.07450E+017  2.24961E+002  1.22719E+004  1.00000E-040  1.13241E-024  1.00000E-040  3.31904E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.18186E-026  1.00000E-040  1.00829E-040  2.62372E-018  4.45657E-007  4.81905E-005  1.25366E-011  2.93283E-011  2.11988E-001  8.89491E-009  3.64703E-004  8.79708E-021  5.53279E-011  1.00000E-040  1.00000E-040  4.83340E-028  5.02146E-017  9.38457E-007  4.14889E-023  1.00000E-040  1.00000E-040  1.00000E-040  2.13302E-035  4.93426E-019  3.57740E-020  1.16912E-016  2.48150E-012  6.80359E-040  1.00000E-040  6.47972E-011  2.01640E-039  1.69316E-015  1.74945E-023  7.87592E-001  7.74658E-027  1.13811E-028  1.10814E-024  1.00000E-040  1.00000E-040  1.00000E-040  1.58107E-022  1.55305E-009  7.25366E-016  8.14996E-011  2.90649E-020  1.47759E-007  1.04306E-009  6.00828E-006  3.80523E-009  2.17379E-012  4.77436E-017  1.90585E-010  1.84879E-008  8.00345E-012  1.45459E-016  4.02189E-020  4.34024E-027  1.41444E-016  1.00000E-040  8.32726E-010  2.32581E-019  6.58974E-015  1.91484E-022  4.17959E-022  7.53063E-040  7.82799E-040  1.00000E-040  1.00000E-040  2.74527E-014  4.02471E-039  1.15121E-035  3.46033E-023  1.51053E-025  6.46619E-030  1.00000E-040  3.94037E-033  4.33785E-016  1.11306E-016  2.29061E-013  2.09981E-029  1.00000E-040  1.00000E-040  6.54445E-020  1.00000E-040  3.61389E-023  1.00000E-040  1.18394E-021  3.17658E-024  8.12136E-013  1.93133E-022  1.00000E-040  5.89712E-022  1.00000E-040  1.00000E-040  7.82868E-022  1.00000E-040  3.02568E-029  1.00000E-040  1.97616E-017  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
2.95000E+001  1.35637E-002  4.34788E+017  2.25952E+002  1.33027E+004  1.00000E-040  2.84867E-024  1.00000E-040  2.44143E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.19925E-026  1.00000E-040  1.00856E-040  4.37829E-018  4.24000E-007  4.83627E-005  1.76262E-011  4.53078E-011  2.11983E-001  8.57474E-009  3.64757E-004  1.23796E-020  5.79757E-011  1.00000E-040  1.00000E-040  1.08218E-027  7.89565E-017  8.59035E-007  6.06721E-023  1.00000E-040  1.00000E-040  1.00000E-040  2.13113E-035  4.07582E-019  3.79182E-020  1.70175E-016  2.60704E-012  1.95691E-039  1.00000E-040  4.47415E-011  3.55445E-039  1.87421E-015  4.08292E-023  7.87596E-001  1.05265E-026  8.56458E-029  6.39524E-025  1.00000E-040  1.00000E-040  1.00000E-040  2.40958E-022  2.09402E-009  8.26637E-016  9.18063E-011  3.34980E-020  1.34616E-007  9.75258E-010  6.43876E-006  4.76958E-009  2.31375E-012  8.11469E-017  2.18282E-010  1.84039E-008  1.12448E-011  9.39658E-017  3.96986E-020  4.10969E-027  1.59453E-016  1.00000E-040  8.32636E-010  3.72434E-019  1.02870E-014  3.09702E-022  7.01889E-022  8.31572E-040  1.35443E-039  1.00000E-040  1.00000E-040  3.07754E-014  9.35383E-039  2.49157E-035  5.16191E-023  2.46084E-025  1.47220E-029  1.00000E-040  5.88593E-033  4.24865E-016  1.44740E-016  2.10184E-013  5.25464E-029  1.00000E-040  1.00000E-040  7.68811E-020  1.00000E-040  5.49162E-023  1.00000E-040  1.18386E-021  4.26725E-024  7.91909E-013  2.48810E-022  1.00000E-040  6.46883E-022  1.00000E-040  1.00000E-040  1.30635E-021  1.00000E-040  3.64844E-029  1.00000E-040  3.01754E-017  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
3.05000E+001  1.16809E-002  3.72801E+017  2.26943E+002  1.46946E+004  1.00000E-040  7.14414E-024  1.00000E-040  1.55892E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.21596E-026  1.00000E-040  1.00884E-040  7.43022E-018  4.00944E-007  4.85327E-005  2.49067E-011  6.90341E-011  2.11979E-001  8.20711E-009  3.64807E-004  1.73251E-020  5.98991E-011  1.00000E-040  2.18796E-038  2.41956E-027  1.23367E-016  7.81207E-007  8.18061E-023  2.20666E-026  2.57301E-030  3.01134E-029  2.12912E-035  3.33086E-019  4.07376E-020  2.32461E-016  2.53698E-012  5.17664E-039  1.00000E-040  2.89310E-011  6.27689E-039  2.07008E-015  9.01287E-023  7.87599E-001  1.43244E-026  5.00520E-029  2.93463E-025  1.00000E-040  1.00000E-040  1.00000E-040  3.76001E-022  2.82585E-009  9.49991E-016  1.01530E-010  3.86358E-020  1.21713E-007  8.70172E-010  6.75016E-006  5.84316E-009  2.38400E-012  1.27658E-016  2.50316E-010  1.79281E-008  1.58211E-011  6.16535E-017  4.00931E-020  3.91832E-027  1.78569E-016  1.00000E-040  8.32541E-010  5.97468E-019  1.59911E-014  5.05400E-022  1.17883E-021  9.40461E-040  2.41556E-039  1.00000E-040  1.00000E-040  3.40799E-014  1.99260E-038  5.54918E-035  7.84766E-023  3.94528E-025  3.34666E-029  1.34803E-027  8.24528E-033  4.04335E-016  1.87223E-016  1.91538E-013  2.96398E-027  1.00000E-040  1.00000E-040  9.07310E-020  1.00000E-040  8.51954E-023  1.00000E-040  1.18377E-021  5.93937E-024  7.67121E-013  2.97204E-022  1.00000E-040  7.07825E-022  5.40238E-036  1.00000E-040  2.17948E-021  1.00000E-040  4.44121E-029  1.00000E-040  4.55901E-017  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
3.15000E+001  1.00666E-002  3.19882E+017  2.27933E+002  1.63646E+004  1.00000E-040  1.78627E-023  1.00000E-040  7.02162E-011  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.23203E-026  1.00000E-040  1.00914E-040  1.28838E-017  3.77063E-007  4.86971E-005  3.52238E-011  1.03778E-010  2.11975E-001  7.81834E-009  3.64853E-004  2.39991E-020  6.09262E-011  1.00000E-040  1.00000E-040  5.36371E-027  1.90984E-016  7.06484E-007  1.01239E-022  1.92829E-027  2.44343E-031  2.78862E-030  2.12702E-035  2.71714E-019  4.45091E-020  2.95475E-016  2.28628E-012  1.23653E-038  1.00000E-040  1.74759E-011  1.10451E-038  2.27899E-015  1.88469E-022  7.87603E-001  1.93911E-026  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  5.96053E-022  3.79252E-009  1.09072E-015  1.10277E-010  4.43001E-020  1.09426E-007  7.44170E-010  6.91595E-006  6.94342E-009  2.37655E-012  1.85173E-016  2.85549E-010  1.70637E-008  2.21967E-011  4.13851E-017  4.14716E-020  3.83381E-027  1.97900E-016  1.00000E-040  8.32441E-010  9.56472E-019  2.46790E-014  8.25901E-022  1.97060E-021  1.09016E-039  4.39143E-039  1.00000E-040  1.00000E-040  3.72929E-014  3.86116E-038  1.25657E-034  1.20629E-022  6.27911E-025  7.54183E-029  1.00000E-040  8.82064E-033  3.71314E-016  2.40202E-016  1.73080E-013  1.00000E-040  1.00000E-040  1.00000E-040  1.06831E-019  1.00000E-040  1.33586E-022  1.00000E-040  1.18367E-021  8.46199E-024  7.40393E-013  3.27891E-022  1.00000E-040  7.71871E-022  1.51328E-037  1.00000E-040  3.60985E-021  1.00000E-040  5.44435E-029  1.00000E-040  6.79253E-017  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
3.25000E+001  8.68219E-003  2.74297E+017  2.29258E+002  1.77833E+004  1.00000E-040  4.45844E-023  1.00000E-040  4.75621E-029  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.25171E-026  1.00000E-040  1.00945E-040  2.31152E-017  3.52455E-007  4.88561E-005  4.96039E-011  1.54685E-010  2.11971E-001  7.45727E-009  3.64895E-004  3.29670E-020  6.13540E-011  1.00000E-040  1.00000E-040  1.18947E-026  2.95827E-016  6.34642E-007  1.14295E-022  1.00000E-040  1.00000E-040  1.00000E-040  2.12480E-035  2.19055E-019  4.85294E-020  3.44567E-016  1.91198E-012  2.64735E-038  1.00000E-040  9.76437E-012  2.00966E-038  2.50366E-015  3.70071E-022  7.87607E-001  2.60023E-026  1.00000E-040  1.00000E-040  1.00000E-040  2.27439E-035  1.00000E-040  9.64841E-022  5.04434E-009  1.23524E-015  1.18029E-010  5.04789E-020  9.78239E-008  6.13192E-010  6.91113E-006  8.01039E-009  2.31468E-012  2.56200E-016  3.21249E-010  1.58190E-008  3.02714E-011  2.90984E-017  4.46885E-020  3.73855E-027  2.14436E-016  1.00000E-040  8.32335E-010  1.54025E-018  3.82333E-014  1.36321E-021  3.32497E-021  1.29896E-039  8.51393E-039  1.00000E-040  1.00000E-040  4.02812E-014  6.86187E-038  2.90294E-034  1.88297E-022  9.90119E-025  1.70932E-028  6.04015E-031  1.00000E-040  3.17024E-016  3.04655E-016  1.53817E-013  5.12712E-028  1.00000E-040  1.00000E-040  1.19588E-019  1.00000E-040  2.12156E-022  1.00000E-040  1.18356E-021  1.22468E-023  7.17327E-013  3.30752E-022  1.00000E-040  8.39731E-022  1.00000E-040  1.00000E-040  6.00398E-021  1.00000E-040  6.73336E-029  1.35205E-038  9.94287E-017  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
3.35000E+001  7.49790E-003  2.34165E+017  2.31918E+002  1.94692E+004  1.00000E-040  1.11389E-022  1.00000E-040  6.66707E-029  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.28651E-026  1.00000E-040  1.00978E-040  4.39712E-017  3.27148E-007  4.90102E-005  6.89848E-011  2.31467E-010  2.11967E-001  7.18281E-009  3.64931E-004  4.56184E-020  6.24870E-011  1.00000E-040  1.00000E-040  2.74402E-026  4.75010E-016  5.65303E-007  1.17407E-022  1.00000E-040  1.00000E-040  1.00000E-040  2.12243E-035  1.68897E-019  5.00952E-020  3.59503E-016  1.48990E-012  5.14597E-038  1.00000E-040  4.98308E-012  4.22563E-038  2.74798E-015  6.61179E-022  7.87612E-001  3.47135E-026  5.64050E-029  1.86136E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.60232E-021  6.61308E-009  1.34798E-015  1.26025E-010  5.80902E-020  8.69196E-008  4.93182E-010  6.70581E-006  9.05328E-009  2.26201E-012  3.73721E-016  3.49617E-010  1.41601E-008  3.54615E-011  2.25393E-017  5.25534E-020  3.80184E-027  2.20549E-016  3.19395E-037  8.32224E-010  2.51101E-018  6.06618E-014  2.30239E-021  5.80253E-021  1.59633E-039  1.99990E-038  1.00000E-040  1.00000E-040  4.27330E-014  1.16792E-037  6.88635E-034  2.99485E-022  1.57638E-024  4.11654E-028  2.27890E-031  6.36596E-032  2.33107E-016  3.81065E-016  1.32258E-013  1.01458E-027  3.68416E-025  1.00000E-040  1.12946E-019  1.00000E-040  3.41105E-022  1.00000E-040  1.18345E-021  1.75403E-023  7.14412E-013  2.97147E-022  1.00000E-040  9.12442E-022  1.00000E-040  1.00000E-040  1.04730E-020  1.00000E-040  8.41817E-029  1.41519E-038  1.42310E-016  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
3.45000E+001  6.48654E-003  2.00188E+017  2.34688E+002  2.14942E+004  1.00000E-040  1.00000E-040  1.00000E-040  1.51331E-028  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.32209E-026  1.00000E-040  1.01013E-040  8.59940E-017  3.01640E-007  4.91569E-005  9.46690E-011  3.42428E-010  2.11963E-001  6.91353E-009  3.64962E-004  6.15216E-020  6.25352E-011  1.00000E-040  1.00000E-040  6.11240E-026  7.45930E-016  4.99446E-007  1.08468E-022  1.00000E-040  1.00000E-040  1.00000E-040  2.11993E-035  1.24009E-019  4.91693E-020  3.39295E-016  1.06951E-012  8.34111E-038  1.00000E-040  2.31746E-012  8.80685E-038  3.01190E-015  1.12023E-021  7.87616E-001  4.54676E-026  3.25111E-029  8.95428E-026  1.00000E-040  1.20698E-037  1.42347E-026  2.63274E-021  8.49805E-009  1.42469E-015  1.32597E-010  6.57329E-020  7.68756E-008  3.88833E-010  6.38861E-006  9.83510E-009  2.15040E-012  4.96008E-016  3.72927E-010  1.23090E-008  3.85325E-011  1.82014E-017  6.30005E-020  3.84539E-027  2.22142E-016  1.15806E-039  8.32106E-010  4.04879E-018  9.44859E-014  3.83920E-021  9.99538E-021  2.02584E-039  4.61802E-038  1.00000E-040  1.00000E-040  4.49050E-014  1.75046E-037  1.59651E-033  4.70655E-022  2.45419E-024  9.57974E-028  2.65521E-031  1.26654E-031  1.57732E-016  4.65895E-016  1.11282E-013  1.86762E-027  1.07177E-025  1.00000E-040  1.04154E-019  4.71526E-036  5.40561E-022  2.19555E-029  1.18332E-021  2.45633E-023  7.06773E-013  2.41732E-022  1.00000E-040  9.89834E-022  1.73274E-036  1.00000E-040  1.76884E-020  1.00000E-040  1.06125E-028  6.92203E-039  1.98653E-016  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
3.55000E+001  5.62143E-003  1.71466E+017  2.37458E+002  2.36775E+004  1.00000E-040  1.00000E-040  1.00000E-040  3.61486E-028  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.35719E-026  1.00000E-040  1.01051E-040  1.72480E-016  2.76389E-007  4.92942E-005  1.28105E-010  5.03326E-010  2.11958E-001  6.61620E-009  3.64988E-004  8.07155E-020  6.14748E-011  1.00000E-040  2.66243E-040  1.30572E-025  1.14009E-015  4.37758E-007  9.04454E-023  7.53105E-027  3.06170E-030  3.47744E-029  2.11729E-035  8.70859E-020  4.56843E-020  2.89593E-016  7.07794E-013  1.12106E-037  1.00000E-040  9.81150E-013  1.79377E-037  3.29558E-015  1.80437E-021  7.87621E-001  5.86084E-026  2.54129E-029  5.80539E-026  1.00000E-040  1.00000E-040  4.55002E-026  4.19352E-021  1.06442E-008  1.44276E-015  1.38568E-010  7.33021E-020  6.77693E-008  3.06270E-010  6.02761E-006  1.02675E-008  2.00594E-012  5.92663E-016  3.88520E-010  1.04077E-008  4.02141E-011  1.49501E-017  7.59805E-020  3.85573E-027  2.21027E-016  1.00000E-040  8.31982E-010  6.39736E-018  1.43554E-013  6.24630E-021  1.68026E-020  2.65029E-039  1.00575E-037  1.00000E-040  1.00000E-040  4.70693E-014  2.30378E-037  3.53786E-033  7.18844E-022  3.74235E-024  2.13572E-027  1.24232E-030  2.71568E-031  9.87606E-017  5.56448E-016  9.18263E-014  3.20018E-027  3.01578E-026  1.00000E-040  9.53973E-020  1.79536E-035  8.30909E-022  6.13945E-029  1.18316E-021  3.28113E-023  6.93829E-013  1.78634E-022  1.00000E-040  1.07181E-021  1.62535E-035  1.00000E-040  2.87098E-020  1.00000E-040  1.34535E-028  1.86841E-040  2.72121E-016  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
