N2H4 (wavelength = nm, xs = cm2/molecule)
wavelength          300K                
9.25000000e+01      1.00000000e-17      
9.75000000e+01      1.00000000e-17      
1.02500000e+02      1.00000000e-17      
1.07500000e+02      2.00000000e-17      
1.12500000e+02      1.50000000e-17      
1.17500000e+02      1.50000000e-17      
1.21600000e+02      1.00000000e-17      
1.27500000e+02      1.00000000e-17      
1.32500000e+02      1.00000000e-17      
1.37500000e+02      8.00000000e-18      
1.42500000e+02      8.00000000e-18      
1.47500000e+02      8.00000000e-18      
1.52500000e+02      8.00000000e-18      
1.57500000e+02      8.00000000e-18      
1.62500000e+02      8.00000000e-18      
1.67500000e+02      6.00000000e-18      
1.72500000e+02      6.00000000e-18      
1.76200000e+02      5.00000000e-18      
1.77800000e+02      5.00000000e-18      
1.79400000e+02      5.00000000e-18      
1.81000000e+02      5.00000000e-18      
1.82650000e+02      5.00000000e-18      
1.84350000e+02      5.00000000e-18      
1.86050000e+02      5.00000000e-18      
1.87800000e+02      5.00000000e-18      
1.89600000e+02      4.00000000e-18      
1.91400000e+02      4.00000000e-18      
1.93250000e+02      4.00000000e-18      
1.95150000e+02      4.00000000e-18      
1.97050000e+02      4.00000000e-18      
1.99000000e+02      4.00000000e-18      
2.01000000e+02      4.00000000e-18      
2.03050000e+02      3.80000000e-18      
2.05150000e+02      3.60000000e-18      
2.07250000e+02      3.40000000e-18      
2.09400000e+02      3.20000000e-18      
2.11650000e+02      3.00000000e-18      
2.13950000e+02      2.60000000e-18      
2.16250000e+02      2.30000000e-18      
2.18700000e+02      2.00000000e-18      
2.21100000e+02      1.70000000e-18      
2.23450000e+02      1.30000000e-18      
2.26000000e+02      1.00000000e-18      
2.28600000e+02      7.00000000e-19      
2.31250000e+02      5.00000000e-19      
2.33950000e+02      4.00000000e-19      
2.36700000e+02      3.00000000e-19      
2.39550000e+02      2.00000000e-19      
2.42450000e+02      1.40000000e-19      
2.45400000e+02      1.00000000e-19      
2.48450000e+02      6.00000000e-20      
2.51600000e+02      3.00000000e-20      
