   alt                        press                      den                        temp                       eddy                       H2SO4aer                   C2H2aer                    C2H4aer                    C2H6aer                    HCNaer                     C4H4aer                    CH3CNaer                   HCCCNaer                   N2Oaer                     NH3aer                     S8aer                      HCaer1                     HCaer2                     HCaer3                     He                         H                          H2O                        OH                         O                          O2                         CO                         CO2                        HCO                        H2CO                       C                          CH                         CH2                        CH3                        CH4                        S                          S2                         S3                         S4                         H2S                        HS                         SO                         SO2                        CS                         CS2                        OCS                        CN                         HCN                        N                          N2                         NH                         NH2                        NH3                        C2                         C2H                        C2H2                       C2H4                       NO                         HNO                        HO2                        HNCO                       N2O                        H2O2                       O3                         NO2                        NO3                        SO3                        HNO2                       HNO3                       H2SO4                      HCl                        Cl                         Cl2                        HOCl                       N2H4                       ClO                        C2H6                       CH3OH                      CH2CO                      CH3CHO                     C3H4                       C3H6                       C4H2                       C4H4                       OClO                       HCS                        C2H3                       C2H5                       NCO                        1CH2                       HCCO                       NNH                        HSO                        CH3O                       H2COH                      H2CN                       N2H2                       C4H                        HCNOH                      C2H2OH                     CH3CO                      CH2CHO                     C2H3OH                     C2H4OH                     CH3O2                      HSO3                       N2H3                       NH2CO                      HS4                        C4H3                       CH2N2                      CH2CN                      CH3CN                      HCCCN                      H2SO4aer_r                 C2H2aer_r                  C2H4aer_r                  C2H6aer_r                  HCNaer_r                   C4H4aer_r                  CH3CNaer_r                 HCCCNaer_r                 N2Oaer_r                   NH3aer_r                   S8aer_r                    HCaer1_r                   HCaer2_r                   HCaer3_r                   
   3.75000000000000000E+000   6.13955979861472301E+000   1.52107578596991336E+020   2.92350000000000023E+002   2.80318251496191770E+004   3.45548294380960793E-032   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   2.11561706497933645E-004   9.99999999999999929E-041   2.00645943486002702E-014   1.81829180571509327E-016   2.56841893756931580E-018   1.36000000000000010E-001   3.37141582815871675E-014   2.06832121363030631E-011   5.97835872592485089E-027   9.41796358915789731E-033   9.99999999999999929E-041   8.00000000000000029E-010   5.12238740578697741E-014   9.55574297026595775E-016   3.98725610163076788E-013   9.99999999999999929E-041   9.99999999999999929E-041   6.03603677114758991E-032   4.35449119978775319E-016   1.80999999999999998E-003   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   2.08383966592992697E-013   3.84831490471568692E-029   2.91055282105452338E-008   4.87836038283298018E-026   4.81931418560357525E-019   2.99999999999999974E-004   9.99999999999999929E-041   9.99999999999999929E-041   9.48377948137822545E-022   1.82818592532555843E-018   1.12602574283538769E-024   2.29510842818197498E-027   9.99999999999999929E-041   7.90232153460742030E-021   3.66672707293219875E-020   4.21646544899867025E-037   9.99999999999999929E-041   5.80278835588253356E-026   9.99999999999999929E-041   9.99999999999999929E-041   1.62278649655915151E-019   2.68710561040177643E-035   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   4.32512496577277758E-020   9.99999999999999929E-041   6.39060251722371230E-010   8.90081797556103613E-011   4.32807708010227817E-021   1.06119042632759188E-015   7.73554585308487544E-018   3.18279647007948988E-029   2.39690978173643088E-031   6.89870650134090137E-029   9.99999999999999929E-041   9.99999999999999929E-041   4.07273343920823614E-031   6.42959413993999251E-019   1.10315834165749447E-038   7.79321268378546666E-039   2.87018839572502602E-038   7.98082610981957302E-032   9.99999999999999929E-041   6.44902536380298146E-021   1.75418769211346027E-017   5.76221108689381783E-019   8.09074602306740840E-021   9.99999999999999929E-041   2.09521268696756479E-033   9.99999999999999929E-041   2.84750744448193448E-022   4.22914430412539433E-022   1.26123049183215229E-021   1.54170623765775226E-024   9.99999999999999929E-041   9.99999999999999929E-041   2.75126870826851669E-023   3.75283840156286733E-018   9.99999999999999929E-041   1.57155151073993433E-038   2.42223368990330772E-032   1.69816660973162627E-025   2.34739648712645072E-019   3.67271075709274542E-021   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   1.12500000000000000E+001   5.11892995562821085E+000   1.33885560141874758E+020   2.76925000000000011E+002   2.65641386175836742E+004   4.09331856168016276E-032   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   2.50613148443836007E-004   9.99999999999999929E-041   2.37682482581044421E-014   1.95160848154576215E-016   3.04251448488529451E-018   1.36000000000000038E-001   5.30771488751399495E-014   2.46021796947733647E-011   3.02748558159331015E-026   1.77636519073813502E-032   3.06987125156991048E-040   7.77489094153764735E-010   6.11556933251208564E-014   2.46723417276832522E-015   9.30718712131531589E-013   9.99999999999999929E-041   9.99999999999999929E-041   4.05758396031705652E-030   6.44299884025968254E-016   1.80999072363800806E-003   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   2.48829939369603653E-013   5.85700212173169547E-028   3.47489867621629040E-008   1.62260271925553841E-025   1.65512235690078158E-018   2.58964054463157111E-004   9.99999999999999929E-041   1.31515646980703063E-040   6.22197956410726079E-022   5.97064323268002236E-018   7.25485238355505143E-025   9.98198192256618641E-027   2.02194488559783742E-040   5.47867540172541804E-022   4.37793822883330981E-020   3.66679645657115928E-036   9.99999999999999929E-041   3.47566802113310835E-026   9.99999999999999929E-041   9.99999999999999929E-041   1.94910229475145650E-019   3.66457981882328410E-035   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   4.59335297881724137E-019   9.99999999999999929E-041   7.62937595733445532E-010   1.05751977423748544E-010   4.44519830991421610E-020   2.13709053869197088E-015   9.25067949263334223E-018   3.89010942162553381E-029   8.12752640212417834E-031   9.83659264140075178E-029   9.99999999999999929E-041   9.99999999999999929E-041   6.91180376912549429E-031   1.69318962213259002E-018   5.08228223028024136E-038   2.22437980155564788E-037   2.52695309091358851E-037   3.21362341723157840E-031   9.99999999999999929E-041   3.69198552632527812E-020   3.89474599135338664E-017   3.38408453894904319E-019   8.32337822528728453E-020   9.99999999999999929E-041   1.56654535519048014E-032   9.99999999999999929E-041   2.40137026252542579E-021   1.09857801420132814E-021   2.07782698479069884E-021   1.86604508819107432E-024   9.99999999999999929E-041   9.99999999999999929E-041   2.56154152040570203E-022   4.51965569557078265E-018   9.99999999999999929E-041   1.13646926748944546E-037   6.02581270625318550E-031   1.74198530688753464E-025   2.80257809932534896E-019   4.38480477236137442E-021   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   1.87500000000000000E+001   4.22424526688833168E+000   1.16979865878774120E+020   2.61550000000000011E+002   2.50938860834877523E+004   4.85869064707759139E-032   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   2.97473001789676889E-004   9.99999999999999929E-041   2.82124549351213026E-014   2.00097004406152299E-016   3.61140635448431676E-018   1.35999999999999954E-001   1.28148206654577944E-013   2.90358619527599089E-011   1.26470724016580979E-025   3.28243126621905379E-032   2.18207258031666321E-039   7.51549423076324564E-010   7.31253461146445543E-014   2.82772109971757037E-015   1.64357197251508639E-012   9.99999999999999929E-041   9.99999999999999929E-041   2.93320750562944987E-028   1.38887030977011604E-015   1.80997923668798429E-003   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   2.97597398026837821E-013   1.62205340712003987E-026   4.15504364890096747E-008   5.43672644143452453E-025   1.21010525240879020E-017   2.09507539116005498E-004   9.99999999999999929E-041   1.80813681229584409E-040   3.65092188160309386E-022   3.03364193429537654E-017   5.34200103053886696E-025   7.33560697589481363E-026   1.31816258894151770E-039   1.90986977863393415E-023   5.23596335185029597E-020   3.27910556052572738E-035   9.99999999999999929E-041   2.04442138830435424E-026   9.99999999999999929E-041   9.99999999999999929E-041   2.35257212786941436E-019   5.55359731715792504E-035   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   6.79176068195588495E-018   9.99999999999999929E-041   9.12172495133747985E-010   1.24960301477996876E-010   7.13337373951363735E-019   3.21759882935710624E-015   1.10878441374781493E-017   6.33518595549222950E-029   1.57433783452636188E-030   1.99466259338329649E-028   9.99999999999999929E-041   9.99999999999999929E-041   1.69893597864070875E-030   6.91665913722768037E-018   6.64804709031637086E-037   6.19111554132870597E-036   4.97710059764425714E-036   1.36241853957091140E-029   9.99999999999999929E-041   2.52907833953464204E-019   4.45404052670916006E-017   1.83040915162622244E-019   1.02314666631838135E-018   9.99999999999999929E-041   3.06000273436882940E-031   9.99999999999999929E-041   3.08285365917484459E-020   1.10472782360907362E-021   2.48641263179003634E-021   1.47467029922255404E-024   9.99999999999999929E-041   9.99999999999999929E-041   2.88404797898286062E-021   5.39716525588470714E-018   9.99999999999999929E-041   9.14322165419604387E-037   1.21045035268513660E-029   1.10315523761263022E-025   3.35118114182873262E-019   5.24300591525131882E-021   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   2.62500000000000000E+001   3.44575548008819021E+000   1.01463585111339532E+020   2.45974999999999994E+002   2.36336764228589927E+004   5.78642578118714295E-032   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   3.54273521544126193E-004   9.99999999999999929E-041   3.35994382721734114E-014   2.00709228153798578E-016   4.30098072508296726E-018   1.35999999999999871E-001   3.80361572236843258E-013   3.37136869681562103E-011   4.72889327453364306E-025   5.73840051272529976E-032   1.53419001020076963E-038   7.23289253256216086E-010   8.77022003741113926E-014   2.08764665731361832E-015   2.40554998217783954E-012   9.99999999999999929E-041   9.22204405313798225E-039   1.74890680529634958E-026   2.39341335439649475E-015   1.80996483698825286E-003   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   3.56999014513368697E-013   6.91706897496436405E-025   4.98334552951355244E-008   1.88062208690285294E-024   1.19532241508447061E-016   1.49277352201041322E-004   9.99999999999999929E-041   2.34642519351431298E-040   1.95174666384467700E-022   1.56714431746342409E-016   1.11502392125308448E-024   7.60179585032781293E-025   7.05377567039179001E-039   7.41705603835592415E-025   6.28263728657300862E-020   2.64551719963371568E-034   9.99999999999999929E-041   1.06817217512332237E-026   9.99999999999999929E-041   9.99999999999999929E-041   2.85651100730510206E-019   7.65206338152848825E-035   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   1.38821086383568457E-016   9.99999999999999929E-041   1.09373364211717724E-009   1.45853359376324630E-010   9.29783217247489944E-018   2.59566693610070984E-015   1.33365125891654018E-017   5.92596470659646613E-029   3.15510636001992217E-030   5.45283027480688505E-028   9.99999999999999929E-041   9.99999999999999929E-041   5.04060435387850923E-030   2.80726056632043658E-017   8.67845069478498098E-036   1.24477483879125421E-034   8.90727512346417841E-035   1.15368910192813575E-027   9.99999999999999929E-041   1.71834053010951459E-018   3.44685659314812887E-017   8.88053713089587994E-020   1.61822649472650128E-017   9.99999999999999929E-041   6.59451371950410544E-030   9.99999999999999929E-041   2.95245429057891337E-019   4.34384699697855487E-022   1.62478087119951190E-021   5.77343839235857697E-025   9.99999999999999929E-041   9.99999999999999929E-041   4.16020221735417004E-020   6.35675513962064681E-018   9.99999999999999929E-041   1.04940402664067706E-035   1.49977721960817000E-028   5.67384268037812628E-026   4.01930123840408686E-019   6.28813690571040187E-021   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   3.37500000000000000E+001   2.77373928615579723E+000   8.72629465471084954E+019   2.30224999999999994E+002   2.21610142469802558E+004   6.92355291688610988E-032   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   4.23894052069774454E-004   9.99999999999999929E-041   4.02022764060448916E-014   1.99286603706277730E-016   5.14619365139964065E-018   1.35999999999999843E-001   9.37841269458605903E-013   3.79605468615863266E-011   1.52702488174376920E-024   9.57910854285306683E-032   5.75406851811140526E-038   6.97638978872000566E-010   1.05660990840856949E-013   1.39644888594022817E-015   2.84242142727032799E-012   9.99999999999999929E-041   1.34624709668973530E-037   1.14926891112992887E-025   1.07823231078105567E-015   1.80994653118803062E-003   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   4.30188370348412761E-013   1.35767827483423974E-023   6.00383709743930629E-008   3.41338050151539694E-024   7.36468891766814251E-016   7.50712462662574408E-005   9.99999999999999929E-041   3.81101285387461237E-040   1.15210616920736608E-022   2.73476564755888852E-016   7.48818607036833177E-024   6.56210649427781905E-024   2.37727992191146514E-038   2.38279097557135751E-025   7.57534470766378683E-020   1.77091896568936292E-033   9.99999999999999929E-041   4.77084327079066285E-027   9.99999999999999929E-041   9.99999999999999929E-041   3.49451680091345730E-019   8.28213469190083836E-035   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   2.88206703838385519E-015   9.99999999999999929E-041   1.31822061894565604E-009   1.64445927507088152E-010   1.17649011246904985E-017   5.40312846475373102E-016   1.61193384576923364E-017   5.08764787861801826E-030   1.00981422381010014E-029   1.87989995718466312E-027   9.99999999999999929E-041   9.99999999999999929E-041   1.49944512725488681E-029   3.67754430340422707E-017   8.32719250369488503E-035   2.36095902394160380E-034   1.14686311104924328E-034   9.39670119080558019E-026   9.99999999999999929E-041   4.84651952769985238E-018   2.49972750910179825E-017   3.77968990241702139E-020   2.67628667137951366E-016   9.99999999999999929E-041   1.55475446326681295E-028   9.99999999999999929E-041   2.45099268747978843E-019   3.98853739366970812E-023   4.58730912614624439E-022   5.22714187276604786E-026   9.99999999999999929E-041   9.99999999999999929E-041   6.02155161114104829E-019   7.23845675600418017E-018   9.99999999999999929E-041   1.71498892706841344E-034   1.91467744431337401E-028   2.55647847984306526E-026   4.84245232212663441E-019   7.57574814667628561E-021   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   4.12500000000000000E+001   2.19905894828425508E+000   7.42464473858832957E+019   2.14525000000000006E+002   2.06859372869009349E+004   8.33636097089814442E-032   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   4.66034887494509026E-004   9.99999999999999929E-041   4.84058823051292355E-014   1.96921134820523392E-016   6.19631688745843170E-018   1.35999999999999593E-001   1.61282465969533231E-012   4.07082511931752682E-011   2.90614860878276187E-024   1.75002355102019922E-031   5.21166787010200399E-038   6.82490189231428346E-010   1.28099704664537873E-013   8.84277404755698374E-016   2.41376173751797522E-012   9.99999999999999929E-041   1.70259092555272447E-037   9.52035272899047124E-026   2.12414543580847124E-016   1.80992286810762967E-003   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   5.21639835653915933E-013   3.78679364269552681E-023   7.27891171428058689E-008   5.20465994083053725E-024   4.24011576817244114E-015   2.70017713829087725E-005   9.99999999999999929E-041   2.15429763349636742E-038   2.34177545339058050E-021   1.92708230762296288E-016   5.61505847040443959E-024   4.99174106871189044E-024   3.10684771443771404E-038   1.40010201238103355E-025   9.19647362894772576E-020   4.97688326892420019E-033   9.99999999999999929E-041   1.82558649317541275E-027   9.99999999999999929E-041   9.99999999999999929E-041   4.30876325603004686E-019   4.91806874704137764E-035   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   8.48059138436774526E-014   9.99999999999999929E-041   1.60368517945880065E-009   1.74306248601376405E-010   1.66218104923192522E-018   5.24367721965473996E-017   1.96061193996207698E-017   1.84488757562393058E-030   6.36273955288367167E-029   8.32023999653497642E-027   9.99999999999999929E-041   9.99999999999999929E-041   1.17869548313117088E-027   1.84253239424154627E-017   2.00759640241022733E-034   4.91139318520996658E-035   1.01366965794355178E-035   8.53791585118638324E-024   9.99999999999999929E-041   2.73754047692468082E-018   1.50473375723669327E-017   1.38881799737234507E-020   6.33560630615111795E-015   9.99999999999999929E-041   1.43360245660827169E-026   9.99999999999999929E-041   2.08458614907916835E-020   2.93992876689258824E-024   6.93150988620343485E-021   1.95380195748134620E-027   9.99999999999999929E-041   9.99999999999999929E-041   1.23101050641289138E-017   7.92696987441689712E-018   9.99999999999999929E-041   4.13086624059716486E-033   3.44718937065127684E-029   1.00758987122003674E-026   5.87097014077197008E-019   9.18457665365958832E-021   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   4.87500000000000000E+001   1.71290149882776110E+000   6.24619008326749471E+019   1.98625000000000000E+002   1.92128191466880853E+004   1.01184338296296539E-031   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   4.77960803360538938E-004   9.99999999999999929E-041   5.87536598029756523E-014   1.94017308009844759E-016   7.52091020967875050E-018   1.35999999999999371E-001   2.15927902799730542E-012   4.18451531867087681E-011   3.67040928358021398E-024   9.05350265610010728E-031   2.16356658397695317E-038   6.78807153201672848E-010   1.56581789694033438E-013   5.26198272543287329E-016   1.54655897012202913E-012   9.99999999999999929E-041   9.90193755152560757E-038   4.76708711615774552E-026   3.00934842463270680E-017   1.80989171957898700E-003   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   6.37727222543774477E-013   3.02138047496220861E-023   8.89671874969396273E-008   1.03623904923131736E-023   2.84558104158502062E-014   7.88885960006396196E-006   9.99999999999999929E-041   7.24234562890699890E-036   2.62167039857043614E-019   1.14836812046985350E-016   3.84883975261494521E-025   3.38682088268304177E-025   1.89311413144581913E-038   2.18143926276970435E-025   1.12654120034370219E-019   6.61077329510243978E-033   9.99999999999999929E-041   5.70524664196764498E-028   9.99999999999999929E-041   9.99999999999999929E-041   5.35259166170678739E-019   1.65044351857913268E-035   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   3.07446393186599940E-012   9.99999999999999929E-041   1.97011357081590522E-009   1.73948353425444221E-010   1.48210751527663361E-019   3.64992680189864566E-018   2.40365552555245912E-017   9.30939646926034838E-029   8.46262098128270348E-028   4.89660752832141140E-026   9.99999999999999929E-041   9.99999999999999929E-041   4.48848655846554934E-025   6.70809212843860227E-018   1.84450966895613892E-034   6.18091430300079748E-036   3.69181232641653738E-037   8.71965114727267869E-022   9.99999999999999929E-041   6.14088235892047998E-019   7.11475828771699376E-018   4.17628228509074904E-021   1.85658405432802835E-013   9.99999999999999929E-041   3.34846531262432418E-023   9.99999999999999929E-041   1.01642413565587111E-021   2.67037842493652756E-023   2.42690273838893686E-019   5.97393261652014810E-029   9.99999999999999929E-041   9.99999999999999929E-041   3.10187956782246958E-016   8.36448264681211484E-018   9.99999999999999929E-041   1.79212514734436792E-031   4.46976422564408027E-030   3.29638587163254011E-027   7.17653264268067530E-019   1.12267363128377434E-020   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   5.62500000000000000E+001   1.30648671866540833E+000   5.18831870763692442E+019   1.82387500000000017E+002   1.77307756563239454E+004   1.24041340277122280E-031   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   4.75468277746914927E-004   9.99999999999999929E-041   7.20257978735358996E-014   1.90652002481362211E-016   9.21984367278308433E-018   1.35999999999999122E-001   1.95311092568196687E-012   4.20240771389918323E-011   2.27674001400164107E-024   7.87811765712944029E-030   1.33384598959167608E-038   6.82556720723250680E-010   1.93380263582605120E-013   2.85569514443961345E-016   6.12332983488299626E-013   9.99999999999999929E-041   3.81336290483126545E-038   2.41648209729262951E-026   3.30900809703677560E-018   1.80984984735460324E-003   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   7.87718008497872160E-013   1.36647028836872479E-023   1.09641238711858081E-007   2.26718949331693401E-023   1.16970175970874850E-013   1.97282231773585134E-006   9.99999999999999929E-041   2.09396960679596751E-033   2.30626760075217386E-017   7.98050695507891325E-017   1.97443362174611298E-026   1.57945333197775863E-026   1.43581627654495796E-038   1.29813553652725110E-024   1.39608932827020777E-019   1.20044617197116424E-032   9.99999999999999929E-041   1.35011618919987860E-028   9.99999999999999929E-041   9.99999999999999929E-041   6.70515179935709284E-019   2.48807924103132619E-036   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   5.44267334477067317E-011   9.99999999999999929E-041   2.44536994949913861E-009   1.66079708884637427E-010   2.11945341234318871E-020   3.42911758613345460E-019   2.97620331389235978E-017   3.57273160622148004E-027   3.09398033542600989E-026   4.20920592752538596E-025   9.99999999999999929E-041   9.99999999999999929E-041   1.02150587870964264E-022   1.93544692898522704E-018   9.99820029436516428E-035   1.21465876421933928E-036   1.14699065348035321E-038   4.33501662903406051E-020   9.99999999999999929E-041   6.22777948027342791E-020   2.08115391543987013E-018   9.55459875706536054E-022   3.17683223654852579E-012   9.99999999999999929E-041   5.38588584281278752E-021   1.27546596377137220E-039   7.15784362997993756E-023   2.61902014742709697E-022   5.18392420485900156E-018   9.09559614738082199E-030   9.99999999999999929E-041   9.99999999999999929E-041   4.50455021333712791E-015   8.51684282999017333E-018   9.99999999999999929E-041   1.38154367271690273E-029   1.12647849803335914E-030   8.36532128869985428E-028   8.86334653126330501E-019   1.38652062927568235E-020   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
